ResidentDate,Total_Admissions,ResidentDate_year,ResidentDate_month,ResidentDate_day,ResidentDate_weekday,is_weekend,season,temperature_max,temperature_min,temp_range,precipitation,is_rain,Festival,pandemic_flag,disaster_flag,Total_Admissions_Lag1,Total_Admissions_Lag7,Total_Admissions_MA7,Total_Admissions_MA14,Total_Admissions_EMA,Total_Admissions_Rolling_Std,Total_Admissions_Rolling_Min,Total_Admissions_Rolling_Max
2018-05-21,29,2018,5,21,0,0,2,34.1,28.4,5.700000000000003,14.0,1,0,0,0,25.0,37.0,35.0,36.5,33.2886442342334,6.137317546507541,25.0,42.0
2018-05-22,26,2018,5,22,1,0,2,33.6,28.1,5.5,21.9,1,0,0,0,29.0,35.0,33.714285714285715,36.0,31.46648317567505,7.0169861933809,25.0,42.0
2018-05-23,29,2018,5,23,2,0,2,32.8,27.6,5.199999999999996,53.199999999999996,1,0,0,0,26.0,40.0,32.142857142857146,35.714285714285715,30.84986238175629,6.593647736738273,25.0,42.0
2018-05-24,35,2018,5,24,3,0,2,33.0,27.1,5.899999999999999,24.3,1,0,0,0,29.0,39.0,31.571428571428573,35.214285714285715,31.88739678631722,6.051367417290988,25.0,42.0
2018-05-25,23,2018,5,25,4,0,2,32.7,26.7,6.0000000000000036,140.0,1,0,0,0,35.0,42.0,28.857142857142858,33.5,29.665547589737912,4.705619740572019,23.0,35.0
2018-05-26,37,2018,5,26,5,1,2,32.6,27.0,5.600000000000001,0.0,0,0,0,0,23.0,35.0,29.142857142857142,33.357142857142854,31.499160692303434,5.1777914026665535,23.0,37.0
2018-05-27,29,2018,5,27,6,1,2,32.9,27.1,5.799999999999997,57.6,1,1,0,0,37.0,25.0,29.714285714285715,32.92857142857143,30.874370519227575,4.855041562276509,23.0,37.0
2018-05-28,38,2018,5,28,0,0,2,33.6,28.2,5.400000000000002,0.0,0,0,0,0,29.0,29.0,31.0,33.0,32.65577788942068,5.744562646538332,23.0,38.0
2018-05-29,33,2018,5,29,1,0,2,37.3,28.7,8.599999999999998,0.0,0,0,0,0,38.0,26.0,32.0,32.857142857142854,32.741833417065514,5.322906474224079,23.0,38.0
2018-05-30,31,2018,5,30,2,0,2,37.6,29.6,8.0,0.0,0,0,0,0,33.0,29.0,32.285714285714285,32.214285714285715,32.306375062799134,5.186980037050955,23.0,38.0
2018-05-31,37,2018,5,31,3,0,2,37.1,28.5,8.600000000000001,0.0,0,0,0,0,31.0,35.0,32.57142857142857,32.07142857142857,33.47978129709935,5.411627692821954,23.0,38.0
2018-06-01,40,2018,6,1,4,0,3,35.1,28.7,6.400000000000002,0.0,0,0,0,0,37.0,23.0,35.0,31.928571428571427,35.10983597282451,4.0414518843277145,29.0,40.0
2018-06-02,23,2018,6,2,5,1,3,34.6,27.3,7.300000000000001,118.4,1,0,0,0,40.0,37.0,33.0,31.071428571428573,32.08237697961839,5.916079783099877,23.0,40.0
2018-06-03,34,2018,6,3,6,1,3,34.3,27.2,7.099999999999998,311.59999999999997,1,1,0,0,23.0,29.0,33.714285714285715,31.714285714285715,32.56178273471379,5.648430038936913,23.0,40.0
2018-06-04,48,2018,6,4,0,0,3,34.3,28.5,5.799999999999997,0.0,0,0,0,0,34.0,38.0,35.142857142857146,33.07142857142857,36.42133705103534,7.7766439082803025,23.0,48.0
2018-06-05,68,2018,6,5,1,0,3,36.3,28.9,7.399999999999999,67.8,1,0,0,0,48.0,33.0,40.142857142857146,36.07142857142857,44.316002788276506,14.507797574966094,23.0,68.0
2018-06-06,52,2018,6,6,2,0,3,35.6,27.9,7.700000000000003,361.0,1,0,0,0,68.0,31.0,43.142857142857146,37.714285714285715,46.23700209120738,14.473292316407884,23.0,68.0
2018-06-07,53,2018,6,7,3,0,3,36.9,27.2,9.7,137.2,1,0,0,0,52.0,37.0,45.42857142857143,39.0,47.92775156840553,14.604304649168164,23.0,68.0
2018-06-08,39,2018,6,8,4,0,3,37.6,28.8,8.8,0.0,0,0,0,0,53.0,40.0,45.285714285714285,40.142857142857146,45.69581367630415,14.670995032311062,23.0,68.0
2018-06-09,24,2018,6,9,5,1,3,37.7,29.3,8.400000000000002,30.8,1,0,0,0,39.0,23.0,45.42857142857143,39.214285714285715,40.27186025722811,14.420554113916063,24.0,68.0
2018-06-10,21,2018,6,10,6,1,3,36.8,28.8,7.9999999999999964,0.0,0,1,0,0,24.0,34.0,43.57142857142857,38.642857142857146,35.45389519292108,16.78150909838113,21.0,68.0
2018-06-11,35,2018,6,11,0,0,3,36.3,29.4,6.899999999999999,291.6,1,0,0,0,21.0,48.0,41.714285714285715,38.42857142857143,35.34042139469081,16.92842073471208,21.0,68.0
2018-06-12,26,2018,6,12,1,0,3,36.3,29.5,6.799999999999997,160.20000000000002,1,0,0,0,35.0,68.0,35.714285714285715,37.92857142857143,33.00531604601811,13.060299712159413,21.0,53.0
2018-06-13,34,2018,6,13,2,0,3,36.3,29.1,7.199999999999996,0.0,0,0,0,0,26.0,52.0,33.142857142857146,38.142857142857146,33.253987034513585,10.915257997081898,21.0,53.0
2018-06-14,46,2018,6,14,3,0,3,37.1,29.1,8.0,169.1,1,0,0,0,34.0,53.0,32.142857142857146,38.785714285714285,36.44049027588519,8.933617621631631,21.0,46.0
2018-06-15,44,2018,6,15,4,0,3,36.8,29.5,7.299999999999997,147.20000000000002,1,1,0,0,46.0,39.0,32.857142857142854,39.07142857142857,38.33036770691389,9.737018219636187,21.0,46.0
2018-06-16,60,2018,6,16,5,1,3,36.0,27.9,8.100000000000001,97.9,1,1,0,0,44.0,24.0,38.0,41.714285714285715,43.74777578018542,13.17826493384728,21.0,60.0
2018-06-17,30,2018,6,17,6,1,3,38.6,28.4,10.200000000000003,8.6,1,1,0,0,60.0,21.0,39.285714285714285,41.42857142857143,40.31083183513907,11.586116486471951,26.0,60.0
2018-06-18,27,2018,6,18,0,0,3,37.7,28.9,8.800000000000004,0.0,0,0,0,0,30.0,35.0,38.142857142857146,39.92857142857143,36.9831238763543,12.442247538508708,26.0,60.0
2018-06-19,44,2018,6,19,1,0,3,36.2,29.0,7.200000000000003,45.5,1,0,0,0,27.0,26.0,40.714285714285715,38.214285714285715,38.73734290726573,11.324226032630083,27.0,60.0
2018-06-20,36,2018,6,20,2,0,3,36.1,28.6,7.5,0.0,0,0,0,0,44.0,34.0,41.0,37.07142857142857,38.0530071804493,11.150485789118557,27.0,60.0
2018-06-21,54,2018,6,21,3,0,3,35.5,28.7,6.800000000000001,65.1,1,1,0,0,36.0,46.0,42.142857142857146,37.142857142857146,42.039755385336974,12.116498001053158,27.0,60.0
2018-06-22,38,2018,6,22,4,0,3,36.5,28.9,7.600000000000001,7.4,1,0,0,0,54.0,44.0,41.285714285714285,37.07142857142857,41.02981653900273,12.175306782093696,27.0,60.0
2018-06-23,35,2018,6,23,5,1,3,35.4,26.1,9.299999999999997,1223.6000000000001,1,0,0,0,38.0,60.0,37.714285714285715,37.857142857142854,39.52236240425205,9.031690238899404,27.0,54.0
2018-06-24,36,2018,6,24,6,1,3,34.7,26.3,8.400000000000002,343.20000000000005,1,1,0,0,35.0,30.0,38.57142857142857,38.92857142857143,38.64177180318904,8.443086774735667,27.0,54.0
2018-06-25,41,2018,6,25,0,0,3,35.2,26.1,9.100000000000001,239.20000000000002,1,0,0,0,36.0,27.0,40.57142857142857,39.357142857142854,39.231328852391776,6.729466121893767,35.0,54.0
2018-06-26,36,2018,6,26,1,0,3,37.6,28.2,9.400000000000002,8.700000000000001,1,0,0,0,41.0,44.0,39.42857142857143,40.07142857142857,38.42349663929383,6.7294661218937835,35.0,54.0
2018-06-27,32,2018,6,27,2,0,3,36.3,28.1,8.199999999999996,475.7,1,0,0,0,36.0,36.0,38.857142857142854,39.92857142857143,36.81762247947037,7.22100111777163,32.0,54.0
2018-06-28,29,2018,6,28,3,0,3,34.1,27.5,6.600000000000001,54.599999999999994,1,0,0,0,32.0,54.0,35.285714285714285,38.714285714285715,34.86321685960278,3.903600291794475,29.0,41.0
2018-06-29,39,2018,6,29,4,0,3,33.8,27.2,6.599999999999998,269.7,1,0,0,0,29.0,38.0,35.42857142857143,38.357142857142854,35.89741264470209,4.035556254807624,29.0,41.0
2018-06-30,38,2018,6,30,5,1,3,31.7,26.4,5.300000000000001,15.8,1,0,0,0,39.0,35.0,35.857142857142854,36.785714285714285,36.423059483526565,4.140393356054435,29.0,41.0
2018-07-01,43,2018,7,1,6,1,3,31.7,26.0,5.699999999999999,469.2,1,1,0,0,38.0,36.0,36.857142857142854,37.714285714285715,38.06729461264492,4.947341758580344,29.0,43.0
2018-07-02,32,2018,7,2,0,0,3,32.1,24.8,7.300000000000001,2834.7999999999997,1,0,0,0,43.0,41.0,35.57142857142857,38.07142857142857,36.55047095948369,4.859943170351917,29.0,43.0
2018-07-03,35,2018,7,3,1,0,3,33.3,24.8,8.499999999999996,167.2,1,0,0,0,32.0,36.0,35.42857142857143,37.42857142857143,36.16285321961277,4.85994317035192,29.0,43.0
2018-07-04,32,2018,7,4,2,0,3,34.5,26.9,7.600000000000001,41.5,1,0,0,0,35.0,32.0,35.42857142857143,37.142857142857146,35.12213991470958,4.85994317035192,29.0,43.0
2018-07-05,34,2018,7,5,3,0,3,34.7,27.3,7.400000000000002,25.2,1,0,0,0,32.0,29.0,36.142857142857146,35.714285714285715,34.841604936032184,4.059087394500516,32.0,43.0
2018-07-06,27,2018,7,6,4,0,3,35.1,26.8,8.3,241.20000000000002,1,0,0,0,34.0,39.0,34.42857142857143,34.92857142857143,32.88120370202414,5.061526214399218,27.0,43.0
2018-07-07,45,2018,7,7,5,1,3,30.8,27.2,3.6000000000000014,34.4,1,0,0,0,27.0,38.0,35.42857142857143,35.642857142857146,35.9109027765181,6.399404734222052,27.0,45.0
2018-07-08,43,2018,7,8,6,1,3,34.7,28.1,6.600000000000001,25.8,1,1,0,0,45.0,43.0,35.42857142857143,36.142857142857146,37.683177082388575,6.399404734222052,27.0,45.0
2018-07-09,45,2018,7,9,0,0,3,34.5,27.5,7.0,27.0,1,0,0,0,43.0,32.0,37.285714285714285,36.42857142857143,39.51238281179143,7.0878836924781385,27.0,45.0
2018-07-10,30,2018,7,10,1,0,3,35.1,27.5,7.600000000000001,7.7,1,0,0,0,45.0,35.0,36.57142857142857,36.0,37.13428710884357,7.590721152766057,27.0,45.0
2018-07-11,39,2018,7,11,2,0,3,34.8,27.6,7.199999999999996,269.5,1,0,0,0,30.0,32.0,37.57142857142857,36.5,37.60071533163268,7.345228447937014,27.0,45.0
2018-07-12,48,2018,7,12,3,0,3,35.1,27.6,7.5,8.700000000000001,1,0,0,0,39.0,34.0,39.57142857142857,37.857142857142854,40.20053649872451,8.079957567073984,27.0,48.0
2018-07-13,54,2018,7,13,4,0,3,36.4,28.1,8.299999999999997,97.9,1,0,0,0,48.0,27.0,43.42857142857143,38.92857142857143,43.65040237404338,7.5023805745720065,30.0,54.0
2018-07-14,42,2018,7,14,5,1,3,35.3,28.2,7.099999999999998,9.200000000000001,1,1,0,0,54.0,45.0,43.0,39.214285714285715,43.237801780532536,7.483314773547963,30.0,54.0
2018-07-15,36,2018,7,15,6,1,3,35.1,28.9,6.200000000000003,0.0,0,1,0,0,42.0,43.0,42.0,38.714285714285715,41.4283513353994,7.937253933193858,30.0,54.0
2018-07-16,48,2018,7,16,0,0,3,37.0,28.6,8.399999999999999,9.1,1,0,0,0,36.0,45.0,42.42857142857143,39.857142857142854,43.07126350154955,8.202786982831846,30.0,54.0
2018-07-17,31,2018,7,17,1,0,3,37.5,28.7,8.8,7.4,1,0,0,0,48.0,30.0,42.57142857142857,39.57142857142857,40.05344762616217,7.955231881329139,31.0,54.0
2018-07-18,33,2018,7,18,2,0,3,37.6,28.7,8.900000000000002,0.0,0,0,0,0,31.0,39.0,41.714285714285715,39.642857142857146,38.29008571962163,8.693182879212308,31.0,54.0
2018-07-19,45,2018,7,19,3,0,3,36.4,29.2,7.199999999999999,33.2,1,0,0,0,33.0,48.0,41.285714285714285,40.42857142857143,39.96756428971622,8.400680244565322,31.0,54.0
2018-07-20,35,2018,7,20,4,0,3,35.8,28.8,6.9999999999999964,0.0,0,0,0,0,45.0,54.0,38.57142857142857,41.0,38.72567321728717,6.451282633635703,31.0,48.0
2018-07-21,38,2018,7,21,5,1,3,36.6,29.4,7.200000000000003,0.0,0,0,0,0,35.0,42.0,38.0,40.5,38.54425491296537,6.271629240742427,31.0,48.0
2018-07-22,35,2018,7,22,6,1,3,36.7,28.6,8.100000000000001,0.0,0,1,0,0,38.0,36.0,37.857142857142854,39.92857142857143,37.65819118472403,6.335839103296362,31.0,48.0
2018-07-23,29,2018,7,23,0,0,3,37.1,28.6,8.5,16.2,1,0,0,0,35.0,48.0,35.142857142857146,38.785714285714285,35.49364338854302,5.241773600241907,29.0,45.0
2018-07-24,32,2018,7,24,1,0,3,35.9,28.0,7.899999999999999,77.0,1,0,0,0,29.0,31.0,35.285714285714285,38.92857142857143,34.62023254140726,5.122313465427291,29.0,45.0
2018-07-25,45,2018,7,25,2,0,3,36.0,27.9,8.100000000000001,43.5,1,0,0,0,32.0,33.0,37.0,39.357142857142854,37.215174406055446,6.137317546507504,29.0,45.0
2018-07-26,43,2018,7,26,3,0,3,35.2,26.0,9.200000000000003,660.0,1,0,0,0,45.0,45.0,36.714285714285715,39.0,38.66138080454159,5.736267244887059,29.0,45.0
2018-07-27,50,2018,7,27,4,0,3,34.5,26.0,8.5,366.59999999999997,1,1,0,0,43.0,35.0,38.857142857142854,38.714285714285715,41.49603560340619,7.5150642363317415,29.0,50.0
2018-07-28,43,2018,7,28,5,1,3,35.0,27.1,7.899999999999999,51.6,1,0,0,0,50.0,38.0,39.57142857142857,38.785714285714285,41.87202670255464,7.656307701434772,29.0,50.0
2018-07-29,35,2018,7,29,6,1,3,35.9,24.5,11.399999999999999,304.2,1,1,0,0,43.0,35.0,39.57142857142857,38.714285714285715,40.15402002691598,7.656307701434772,29.0,50.0
2018-07-30,35,2018,7,30,0,0,3,35.2,27.5,7.700000000000003,30.8,1,0,0,0,35.0,29.0,40.42857142857143,37.785714285714285,38.86551502018698,6.528326555791249,32.0,50.0
2018-07-31,36,2018,7,31,1,0,3,35.0,27.7,7.300000000000001,113.39999999999999,1,0,0,0,35.0,32.0,41.0,38.142857142857146,38.149136265140235,5.802298395176535,35.0,50.0
2018-08-01,47,2018,8,1,2,0,3,35.4,27.9,7.5,168.0,1,0,0,0,36.0,45.0,41.285714285714285,39.142857142857146,40.361852198855175,6.074928962939679,35.0,50.0
2018-08-02,46,2018,8,2,3,0,3,35.6,28.0,7.600000000000001,34.4,1,0,0,0,47.0,43.0,41.714285714285715,39.214285714285715,41.771389149141385,6.317021600783337,35.0,50.0
2018-08-03,51,2018,8,3,4,0,3,36.2,26.5,9.700000000000003,62.3,1,0,0,0,46.0,50.0,41.857142857142854,40.357142857142854,44.07854186185604,6.542898731412947,35.0,51.0
2018-08-04,51,2018,8,4,5,1,3,35.9,26.1,9.799999999999997,210.0,1,0,0,0,51.0,43.0,43.0,41.285714285714285,45.80890639639203,7.416198487095738,35.0,51.0
2018-08-05,33,2018,8,5,6,1,3,35.5,26.1,9.399999999999999,74.7,1,1,0,0,51.0,35.0,42.714285714285715,41.142857142857146,42.60667979729402,7.804150299985455,33.0,51.0
2018-08-06,53,2018,8,6,0,0,3,36.6,27.6,9.0,0.0,0,0,0,0,33.0,35.0,45.285714285714285,42.857142857142854,45.205009847970516,7.8041502999854195,33.0,53.0
2018-08-07,39,2018,8,7,1,0,3,34.3,27.6,6.699999999999996,58.099999999999994,1,0,0,0,53.0,36.0,45.714285714285715,43.357142857142854,43.65375738597788,7.273565968956521,33.0,53.0
2018-08-08,38,2018,8,8,2,0,3,35.6,26.8,8.8,37.5,1,0,0,0,39.0,47.0,44.42857142857143,42.857142857142854,42.24031803948341,7.7858235029474185,33.0,53.0
2018-08-09,46,2018,8,9,3,0,3,35.5,25.9,9.600000000000001,348.6,1,0,0,0,38.0,46.0,44.42857142857143,43.07142857142857,43.18023852961256,7.7858235029474185,33.0,53.0
2018-08-10,60,2018,8,10,4,0,3,34.1,25.7,8.400000000000002,588.0,1,0,0,0,46.0,51.0,45.714285714285715,43.785714285714285,47.38517889720942,9.586697132212032,33.0,60.0
2018-08-11,48,2018,8,11,5,1,3,27.7,24.6,3.099999999999998,1391.6,1,0,0,0,60.0,51.0,45.285714285714285,44.142857142857146,47.53888417290707,9.37575393793814,33.0,60.0
2018-08-12,34,2018,8,12,6,1,3,32.2,26.3,5.900000000000002,0.0,0,1,0,0,48.0,33.0,45.42857142857143,44.07142857142857,44.1541631296803,9.162553189607225,34.0,60.0
2018-08-13,51,2018,8,13,0,0,3,34.1,25.6,8.5,0.0,0,0,0,0,34.0,53.0,45.142857142857146,45.214285714285715,45.86562234726023,8.91494197828517,34.0,60.0
2018-08-14,40,2018,8,14,1,0,3,28.5,25.6,2.8999999999999986,1587.6000000000001,1,0,0,0,51.0,39.0,45.285714285714285,45.5,44.39921676044517,8.80746436674195,34.0,60.0
2018-08-15,36,2018,8,15,2,0,3,29.2,24.9,4.300000000000001,1656.3999999999999,1,1,0,0,40.0,38.0,45.0,44.714285714285715,42.29941257033388,9.110433579144336,34.0,60.0
2018-08-16,42,2018,8,16,3,0,3,33.6,26.4,7.200000000000003,44.0,1,0,0,0,36.0,46.0,44.42857142857143,44.42857142857143,42.22455942775041,9.162553189607237,34.0,60.0
2018-08-17,36,2018,8,17,4,0,3,34.6,26.3,8.3,59.2,1,1,0,0,42.0,60.0,41.0,43.357142857142854,40.6684195708128,6.454972243679153,34.0,51.0
2018-08-18,45,2018,8,18,5,1,3,35.2,27.0,8.200000000000003,72.0,1,0,0,0,36.0,48.0,40.57142857142857,42.92857142857143,41.7513146781096,5.996030432909983,34.0,51.0
2018-08-19,40,2018,8,19,6,1,3,34.2,27.9,6.300000000000004,17.6,1,1,0,0,45.0,34.0,41.42857142857143,43.42857142857143,41.3134860085822,5.287001130355703,36.0,51.0
2018-08-20,44,2018,8,20,0,0,3,34.6,28.0,6.600000000000001,25.8,1,0,0,0,40.0,51.0,40.42857142857143,42.785714285714285,41.98511450643665,3.5523298860113433,36.0,45.0
2018-08-21,39,2018,8,21,1,0,3,35.5,27.2,8.3,0.0,0,0,0,0,44.0,40.0,40.285714285714285,42.785714285714285,41.23883587982749,3.592319850008304,36.0,45.0
2018-08-22,60,2018,8,22,2,0,3,34.9,27.7,7.199999999999999,123.5,1,1,0,0,39.0,36.0,43.714285714285715,44.357142857142854,45.92912690987062,7.8041502999854435,36.0,60.0
2018-08-23,58,2018,8,23,3,0,3,34.7,25.9,8.800000000000004,693.0,1,0,0,0,60.0,42.0,46.0,45.214285714285715,48.94684518240297,9.398581453247813,36.0,60.0
2018-08-24,45,2018,8,24,4,0,3,33.0,24.5,8.5,304.0,1,1,0,0,58.0,36.0,47.285714285714285,44.142857142857146,47.960133886802225,8.360906763309949,39.0,60.0
2018-08-25,47,2018,8,25,5,1,3,31.2,25.4,5.800000000000001,10.100000000000001,1,0,0,0,45.0,45.0,47.57142857142857,44.07142857142857,47.72010041510167,8.303757038376125,39.0,60.0
2018-08-26,31,2018,8,26,6,1,3,34.3,25.5,8.799999999999997,88.0,1,1,0,0,47.0,40.0,46.285714285714285,43.857142857142854,43.54007531132625,10.160614904526971,31.0,60.0
2018-08-27,34,2018,8,27,0,0,3,33.6,25.2,8.400000000000002,940.1,1,0,0,0,31.0,44.0,44.857142857142854,42.642857142857146,41.15505648349469,11.186726828829688,31.0,60.0
2018-08-28,32,2018,8,28,1,0,3,33.1,25.1,8.0,37.0,1,0,0,0,34.0,39.0,43.857142857142854,42.07142857142857,38.86629236262102,12.07516144030898,31.0,60.0
2018-08-29,42,2018,8,29,2,0,3,33.3,25.3,7.9999999999999964,130.5,1,0,0,0,32.0,60.0,41.285714285714285,42.5,39.649719271965765,9.75900072948542,31.0,58.0
2018-08-30,49,2018,8,30,3,0,3,33.9,26.6,7.299999999999997,336.7,1,0,0,0,42.0,58.0,40.0,43.0,41.98728945397433,7.527726527090946,31.0,49.0
2018-08-31,46,2018,8,31,4,0,3,31.7,24.7,7.0,664.1999999999999,1,0,0,0,49.0,45.0,40.142857142857146,43.714285714285715,42.99046709048075,7.646972634722351,31.0,49.0
2018-09-01,48,2018,9,1,5,1,4,31.9,24.7,7.199999999999999,29.7,1,0,0,0,46.0,47.0,40.285714285714285,43.92857142857143,44.24285031786056,7.8041502999855075,31.0,49.0
2018-09-02,38,2018,9,2,6,1,4,33.0,26.6,6.399999999999999,226.79999999999998,1,1,0,0,48.0,31.0,41.285714285714285,43.785714285714285,42.68213773839542,6.799859942535357,32.0,49.0
2018-09-03,36,2018,9,3,0,0,4,32.0,26.4,5.600000000000001,55.3,1,1,0,0,38.0,34.0,41.57142857142857,43.214285714285715,41.01160330379656,6.477065767180582,32.0,49.0
2018-09-04,30,2018,9,4,1,0,4,32.6,26.7,5.900000000000002,216.0,1,0,0,0,36.0,32.0,41.285714285714285,42.57142857142857,38.25870247784742,6.9931939701944215,30.0,49.0
2018-09-05,39,2018,9,5,2,0,4,32.3,25.5,6.799999999999997,195.0,1,0,0,0,30.0,42.0,40.857142857142854,41.07142857142857,38.44402685838557,7.033931367037376,30.0,49.0
2018-09-06,46,2018,9,6,3,0,4,34.1,26.4,7.700000000000003,27.9,1,0,0,0,39.0,49.0,40.42857142857143,40.214285714285715,40.33302014378918,6.528326555791274,30.0,48.0
2018-09-07,47,2018,9,7,4,0,4,35.1,26.5,8.600000000000001,34.800000000000004,1,0,0,0,46.0,46.0,40.57142857142857,40.357142857142854,41.99976510784188,6.679749068569082,30.0,48.0
2018-09-08,36,2018,9,8,5,1,4,32.7,27.0,5.700000000000003,21.3,1,0,0,0,47.0,48.0,38.857142857142854,39.57142857142857,40.49982383088141,5.95618925792262,30.0,47.0
2018-09-09,42,2018,9,9,6,1,4,32.8,26.1,6.699999999999996,36.800000000000004,1,1,0,0,36.0,38.0,39.42857142857143,40.357142857142854,40.87486787316106,6.05136741729089,30.0,47.0
2018-09-10,45,2018,9,10,0,0,4,32.0,26.7,5.300000000000001,306.0,1,0,0,0,42.0,36.0,40.714285714285715,41.142857142857146,41.90615090487079,6.156684327197861,30.0,47.0
2018-09-11,40,2018,9,11,1,0,4,32.2,26.4,5.800000000000004,17.8,1,0,0,0,45.0,30.0,42.142857142857146,41.714285714285715,41.42961317865309,4.059087394500392,36.0,47.0
2018-09-12,44,2018,9,12,2,0,4,31.6,26.1,5.5,180.0,1,0,0,0,40.0,39.0,42.857142857142854,41.857142857142854,42.07220988398982,3.848314411469668,36.0,47.0
2018-09-13,30,2018,9,13,3,0,4,33.6,26.0,7.600000000000001,411.8,1,1,0,0,44.0,46.0,40.57142857142857,40.5,39.05415741299237,5.883795341363391,30.0,47.0
2018-09-14,39,2018,9,14,4,0,4,33.9,26.0,7.899999999999999,105.0,1,0,0,0,30.0,47.0,39.42857142857143,40.0,39.040618059744276,5.159365040298064,30.0,45.0
2018-09-15,54,2018,9,15,5,1,4,33.9,25.2,8.7,249.60000000000002,1,0,0,0,39.0,36.0,42.0,40.42857142857143,42.78046354480821,7.234178138070344,30.0,54.0
2018-09-16,31,2018,9,16,6,1,4,34.5,25.0,9.5,1034.8999999999999,1,1,0,0,54.0,42.0,40.42857142857143,39.92857142857143,39.83534765860615,8.343802947040972,30.0,54.0
2018-09-17,39,2018,9,17,0,0,4,30.5,24.5,6.0,1646.4,1,0,0,0,31.0,45.0,39.57142857142857,40.142857142857146,39.62651074395461,8.100558475750287,30.0,54.0
2018-09-18,39,2018,9,18,1,0,4,31.3,25.0,6.300000000000001,1312.2,1,0,0,0,39.0,40.0,39.42857142857143,40.785714285714285,39.46988305796596,8.10055847575029,30.0,54.0
2018-09-19,45,2018,9,19,2,0,4,29.1,24.6,4.5,837.0000000000001,1,0,0,0,39.0,44.0,39.57142857142857,41.214285714285715,40.85241229347447,8.2027869828319,30.0,54.0
2018-09-20,39,2018,9,20,3,0,4,31.3,25.4,5.900000000000002,31.6,1,0,0,0,45.0,30.0,40.857142857142854,40.714285714285715,40.38930922010586,7.081162132225122,31.0,54.0
2018-09-21,47,2018,9,21,4,0,4,32.7,25.8,6.900000000000002,582.1999999999999,1,1,0,0,39.0,39.0,42.0,40.714285714285715,42.04198191507939,7.371114795832104,31.0,54.0
2018-09-22,43,2018,9,22,5,1,4,30.7,25.4,5.300000000000001,0.0,0,0,0,0,47.0,54.0,40.42857142857143,41.214285714285715,42.28148643630954,5.255382728122624,31.0,47.0
2018-09-23,31,2018,9,23,6,1,4,30.8,26.5,4.300000000000001,85.80000000000001,1,1,0,0,43.0,31.0,40.42857142857143,40.42857142857143,39.46111482723216,5.255382728122624,31.0,47.0
2018-09-24,33,2018,9,24,0,0,4,30.3,25.1,5.199999999999999,125.99999999999999,1,0,0,0,31.0,39.0,39.57142857142857,39.57142857142857,37.84583612042412,5.9681695367214385,31.0,47.0
2018-09-25,35,2018,9,25,1,0,4,30.5,25.4,5.100000000000001,72.9,1,0,0,0,33.0,39.0,39.0,39.214285714285715,37.13437709031809,6.218252702059395,31.0,47.0
2018-09-26,44,2018,9,26,2,0,4,30.5,25.3,5.199999999999999,107.80000000000001,1,0,0,0,35.0,45.0,38.857142857142854,39.214285714285715,38.85078281773857,6.067085281214212,31.0,47.0
2018-09-27,25,2018,9,27,3,0,4,30.2,26.0,4.199999999999999,110.4,1,0,0,0,44.0,39.0,36.857142857142854,38.857142857142854,35.388087113303925,8.008923594520045,25.0,47.0
2018-09-28,37,2018,9,28,4,0,4,29.8,26.0,3.8000000000000007,56.0,1,0,0,0,25.0,47.0,35.42857142857143,38.714285714285715,35.791065334977944,6.679749068569167,25.0,44.0
2018-09-29,31,2018,9,29,5,1,4,30.4,25.9,4.5,88.8,1,0,0,0,37.0,43.0,33.714285714285715,37.07142857142857,34.59329900123346,5.908025211927019,25.0,44.0
2018-09-30,34,2018,9,30,6,1,4,31.0,26.1,4.899999999999999,24.599999999999998,1,1,0,0,31.0,31.0,34.142857142857146,37.285714285714285,34.4449742509251,5.785861256217071,25.0,44.0
2018-10-01,40,2018,10,1,0,0,4,31.2,26.5,4.699999999999999,102.7,1,0,0,0,34.0,33.0,35.142857142857146,37.357142857142854,35.833730688193825,6.148944934663744,25.0,44.0
2018-10-02,24,2018,10,2,1,0,4,31.2,26.1,5.099999999999998,114.0,1,1,0,0,40.0,35.0,33.57142857142857,36.285714285714285,32.875298016145365,7.457817885886666,24.0,44.0
2018-10-03,40,2018,10,3,2,0,4,31.1,26.0,5.100000000000001,369.8,1,0,0,0,24.0,44.0,33.0,35.92857142857143,34.656473512109024,6.633249580711067,24.0,40.0
2018-10-04,38,2018,10,4,3,0,4,27.9,25.5,2.3999999999999986,1509.2,1,0,0,0,40.0,25.0,34.857142857142854,35.857142857142854,35.49235513408177,5.785861256217056,24.0,40.0
2018-10-05,37,2018,10,5,4,0,4,28.9,25.3,3.599999999999998,1212.7,1,0,0,0,38.0,37.0,34.857142857142854,35.142857142857146,35.869266350561325,5.785861256217056,24.0,40.0
2018-10-06,45,2018,10,6,5,1,4,30.0,25.2,4.800000000000001,400.0,1,0,0,0,37.0,31.0,36.857142857142854,35.285714285714285,38.15194976292099,6.5936477367382285,24.0,45.0
2018-10-07,26,2018,10,7,6,1,4,29.8,25.1,4.699999999999999,115.2,1,1,0,0,45.0,34.0,35.714285714285715,34.92857142857143,35.113962322190744,7.761320457119276,24.0,45.0
